,image,prediction
3361,/Users/thomaslim/data/image_201509_onlyrefugee/3539.jpg,0.2559781
3362,/Users/thomaslim/data/image_201509_onlyrefugee/2627.jpg,3.3913217
3363,/Users/thomaslim/data/image_201509_onlyrefugee/5148.jpg,-88.9703
3364,/Users/thomaslim/data/image_201509_onlyrefugee/10406.jpg,1.0344703
3365,/Users/thomaslim/data/image_201509_onlyrefugee/1448.jpg,0.6857856
3366,/Users/thomaslim/data/image_201509_onlyrefugee/9014.jpg,0.04576826
3367,/Users/thomaslim/data/image_201509_onlyrefugee/5606.jpg,-5.5576878
3368,/Users/thomaslim/data/image_201509_onlyrefugee/2169.jpg,3.5996585
3369,/Users/thomaslim/data/image_201509_onlyrefugee/3277.jpg,-1.1902728
3370,/Users/thomaslim/data/image_201509_onlyrefugee/7011.jpg,-14.763801
3371,/Users/thomaslim/data/image_201509_onlyrefugee/1306.jpg,-5.852123
3372,/Users/thomaslim/data/image_201509_onlyrefugee/7777.jpg,0.19608048
3373,/Users/thomaslim/data/image_201509_onlyrefugee/8444.jpg,8.57806
3374,/Users/thomaslim/data/image_201509_onlyrefugee/3511.jpg,3.7800145
3375,/Users/thomaslim/data/image_201509_onlyrefugee/11056.jpg,3.1283336
3376,/Users/thomaslim/data/image_201509_onlyrefugee/10348.jpg,-0.6994688
3377,/Users/thomaslim/data/image_201509_onlyrefugee/5160.jpg,0.61014974
3378,/Users/thomaslim/data/image_201509_onlyrefugee/3505.jpg,-4.75938
3379,/Users/thomaslim/data/image_201509_onlyrefugee/11042.jpg,-9.495693
3380,/Users/thomaslim/data/image_201509_onlyrefugee/686.jpg,-2.2905586
3381,/Users/thomaslim/data/image_201509_onlyrefugee/1312.jpg,0.36122426
3382,/Users/thomaslim/data/image_201509_onlyrefugee/8336.jpg,1.8413148
3383,/Users/thomaslim/data/image_201509_onlyrefugee/1474.jpg,0.76002806
3384,/Users/thomaslim/data/image_201509_onlyrefugee/9028.jpg,-0.6295137
3385,/Users/thomaslim/data/image_201509_onlyrefugee/5821.jpg,-3.3778915
3386,/Users/thomaslim/data/image_201509_onlyrefugee/3288.jpg,4.1969233
3387,/Users/thomaslim/data/image_201509_onlyrefugee/7950.jpg,-8.262448
3388,/Users/thomaslim/data/image_201509_onlyrefugee/9969.jpg,-7.0753093
3389,/Users/thomaslim/data/image_201509_onlyrefugee/679.jpg,-2.7362893
3390,/Users/thomaslim/data/image_201509_onlyrefugee/2814.jpg,-0.85228664
3391,/Users/thomaslim/data/image_201509_onlyrefugee/9941.jpg,1.9082279
3392,/Users/thomaslim/data/image_201509_onlyrefugee/9799.jpg,2.0517151
3393,/Users/thomaslim/data/image_201509_onlyrefugee/9955.jpg,0.6829007
3394,/Users/thomaslim/data/image_201509_onlyrefugee/7978.jpg,-2.4552765
3395,/Users/thomaslim/data/image_201509_onlyrefugee/11081.jpg,-0.14622205
3396,/Users/thomaslim/data/image_201509_onlyrefugee/5809.jpg,1.4349732
3397,/Users/thomaslim/data/image_201509_onlyrefugee/7549.jpg,0.34291884
3398,/Users/thomaslim/data/image_201509_onlyrefugee/9564.jpg,2.9644272
3399,/Users/thomaslim/data/image_201509_onlyrefugee/2431.jpg,3.3801885
3400,/Users/thomaslim/data/image_201509_onlyrefugee/10176.jpg,0.11845374
3401,/Users/thomaslim/data/image_201509_onlyrefugee/4726.jpg,2.9912338
3402,/Users/thomaslim/data/image_201509_onlyrefugee/3049.jpg,-1.8066571
3403,/Users/thomaslim/data/image_201509_onlyrefugee/2357.jpg,-7.9857306
3404,/Users/thomaslim/data/image_201509_onlyrefugee/10610.jpg,-3.356679
3405,/Users/thomaslim/data/image_201509_onlyrefugee/5438.jpg,-0.5327629
3406,/Users/thomaslim/data/image_201509_onlyrefugee/6131.jpg,-1.1639779
3407,/Users/thomaslim/data/image_201509_onlyrefugee/9202.jpg,-1.8666723
3408,/Users/thomaslim/data/image_201509_onlyrefugee/1886.jpg,2.5574222
3409,/Users/thomaslim/data/image_201509_onlyrefugee/1892.jpg,-11.29531
3410,/Users/thomaslim/data/image_201509_onlyrefugee/8108.jpg,0.8871853
3411,/Users/thomaslim/data/image_201509_onlyrefugee/4732.jpg,0.8816266
3412,/Users/thomaslim/data/image_201509_onlyrefugee/10604.jpg,1.3398561
3413,/Users/thomaslim/data/image_201509_onlyrefugee/2425.jpg,-0.68296653
3414,/Users/thomaslim/data/image_201509_onlyrefugee/10162.jpg,-0.19203651
3415,/Users/thomaslim/data/image_201509_onlyrefugee/6643.jpg,-0.49800688
3416,/Users/thomaslim/data/image_201509_onlyrefugee/9570.jpg,-3.8099923
3417,/Users/thomaslim/data/image_201509_onlyrefugee/3713.jpg,5.124343
3418,/Users/thomaslim/data/image_201509_onlyrefugee/7575.jpg,9.578086
3419,/Users/thomaslim/data/image_201509_onlyrefugee/490.jpg,0.23828849
3420,/Users/thomaslim/data/image_201509_onlyrefugee/1662.jpg,-1.8135324
3421,/Users/thomaslim/data/image_201509_onlyrefugee/8120.jpg,-0.35731357
3422,/Users/thomaslim/data/image_201509_onlyrefugee/3075.jpg,0.27831116
3423,/Users/thomaslim/data/image_201509_onlyrefugee/10638.jpg,-0.8549817
3424,/Users/thomaslim/data/image_201509_onlyrefugee/5410.jpg,-0.9836579
3425,/Users/thomaslim/data/image_201509_onlyrefugee/6119.jpg,-2.7623832
3426,/Users/thomaslim/data/image_201509_onlyrefugee/1676.jpg,-1.2815979
3427,/Users/thomaslim/data/image_201509_onlyrefugee/8134.jpg,-0.24575406
3428,/Users/thomaslim/data/image_201509_onlyrefugee/8652.jpg,-4.3611465
3429,/Users/thomaslim/data/image_201509_onlyrefugee/7561.jpg,13.362098
3430,/Users/thomaslim/data/image_201509_onlyrefugee/1110.jpg,3.426943
3431,/Users/thomaslim/data/image_201509_onlyrefugee/484.jpg,1.2755275
3432,/Users/thomaslim/data/image_201509_onlyrefugee/2419.jpg,4.5220227
3433,/Users/thomaslim/data/image_201509_onlyrefugee/3707.jpg,1.6276107
3434,/Users/thomaslim/data/image_201509_onlyrefugee/4068.jpg,3.2784624
3435,/Users/thomaslim/data/image_201509_onlyrefugee/8861.jpg,0.64585084
3436,/Users/thomaslim/data/image_201509_onlyrefugee/1845.jpg,5.7619934
3437,/Users/thomaslim/data/image_201509_onlyrefugee/2394.jpg,-1.8904808
3438,/Users/thomaslim/data/image_201509_onlyrefugee/2380.jpg,-2.7969608
3439,/Users/thomaslim/data/image_201509_onlyrefugee/4929.jpg,-3.7882462
3440,/Users/thomaslim/data/image_201509_onlyrefugee/1851.jpg,3.4727044
3441,/Users/thomaslim/data/image_201509_onlyrefugee/4097.jpg,-4.1880155
3442,/Users/thomaslim/data/image_201509_onlyrefugee/3920.jpg,1.4324965
3443,/Users/thomaslim/data/image_201509_onlyrefugee/5389.jpg,0.76311713
3444,/Users/thomaslim/data/image_201509_onlyrefugee/453.jpg,-0.28536698
3445,/Users/thomaslim/data/image_201509_onlyrefugee/8685.jpg,-1.7093112
3446,/Users/thomaslim/data/image_201509_onlyrefugee/10189.jpg,2.5406117
3447,/Users/thomaslim/data/image_201509_onlyrefugee/4901.jpg,-0.17570594
3448,/Users/thomaslim/data/image_201509_onlyrefugee/10837.jpg,-0.4326623
3449,/Users/thomaslim/data/image_201509_onlyrefugee/1879.jpg,3.2491026
3450,/Users/thomaslim/data/image_201509_onlyrefugee/335.jpg,-2.1778972
3451,/Users/thomaslim/data/image_201509_onlyrefugee/321.jpg,-4.296758
3452,/Users/thomaslim/data/image_201509_onlyrefugee/10823.jpg,1.3234689
3453,/Users/thomaslim/data/image_201509_onlyrefugee/8849.jpg,-47.018974
3454,/Users/thomaslim/data/image_201509_onlyrefugee/447.jpg,-1.2350166
3455,/Users/thomaslim/data/image_201509_onlyrefugee/8691.jpg,-1.7839303
3456,/Users/thomaslim/data/image_201509_onlyrefugee/6864.jpg,1.1435866
3457,/Users/thomaslim/data/image_201509_onlyrefugee/4134.jpg,-1.5949461
3458,/Users/thomaslim/data/image_201509_onlyrefugee/2223.jpg,0.15862936
3459,/Users/thomaslim/data/image_201509_onlyrefugee/10764.jpg,-0.83330727
3460,/Users/thomaslim/data/image_201509_onlyrefugee/9376.jpg,-11.119863
3461,/Users/thomaslim/data/image_201509_onlyrefugee/6051.jpg,2.1097467
3462,/Users/thomaslim/data/image_201509_onlyrefugee/5558.jpg,13.482605
3463,/Users/thomaslim/data/image_201509_onlyrefugee/2237.jpg,2.793031
3464,/Users/thomaslim/data/image_201509_onlyrefugee/10770.jpg,-0.7232923
3465,/Users/thomaslim/data/image_201509_onlyrefugee/2551.jpg,0.6297728
3466,/Users/thomaslim/data/image_201509_onlyrefugee/10016.jpg,-1.6389184
3467,/Users/thomaslim/data/image_201509_onlyrefugee/3897.jpg,-9.253814
3468,/Users/thomaslim/data/image_201509_onlyrefugee/6737.jpg,4.343865
3469,/Users/thomaslim/data/image_201509_onlyrefugee/9404.jpg,-0.34846273
3470,/Users/thomaslim/data/image_201509_onlyrefugee/1058.jpg,-1.6889987
3471,/Users/thomaslim/data/image_201509_onlyrefugee/2579.jpg,-2.2536004
3472,/Users/thomaslim/data/image_201509_onlyrefugee/1716.jpg,-5.9830723
3473,/Users/thomaslim/data/image_201509_onlyrefugee/6079.jpg,-1.7664835
3474,/Users/thomaslim/data/image_201509_onlyrefugee/10758.jpg,0.87904996
3475,/Users/thomaslim/data/image_201509_onlyrefugee/10980.jpg,-12.011224
3476,/Users/thomaslim/data/image_201509_onlyrefugee/3115.jpg,-0.6141242
3477,/Users/thomaslim/data/image_201509_onlyrefugee/1702.jpg,0.28296274
3478,/Users/thomaslim/data/image_201509_onlyrefugee/9438.jpg,-32.95663
3479,/Users/thomaslim/data/image_201509_onlyrefugee/1064.jpg,3.159574
3480,/Users/thomaslim/data/image_201509_onlyrefugee/7415.jpg,-0.9652743
3481,/Users/thomaslim/data/image_201509_onlyrefugee/3673.jpg,-5.5228643
3482,/Users/thomaslim/data/image_201509_onlyrefugee/5202.jpg,-6.983275
3483,/Users/thomaslim/data/image_201509_onlyrefugee/2586.jpg,1.303268
3484,/Users/thomaslim/data/image_201509_onlyrefugee/3698.jpg,131.36891
3485,/Users/thomaslim/data/image_201509_onlyrefugee/8915.jpg,4.2327585
3486,/Users/thomaslim/data/image_201509_onlyrefugee/6086.jpg,1.5881884
3487,/Users/thomaslim/data/image_201509_onlyrefugee/7398.jpg,-1.278096
3488,/Users/thomaslim/data/image_201509_onlyrefugee/4691.jpg,5.7137065
3489,/Users/thomaslim/data/image_201509_onlyrefugee/4685.jpg,-0.06996307
3490,/Users/thomaslim/data/image_201509_onlyrefugee/6092.jpg,3.5267038
3491,/Users/thomaslim/data/image_201509_onlyrefugee/1925.jpg,0.047062606
3492,/Users/thomaslim/data/image_201509_onlyrefugee/8901.jpg,-0.06062141
3493,/Users/thomaslim/data/image_201509_onlyrefugee/2592.jpg,-1.0121002
3494,/Users/thomaslim/data/image_201509_onlyrefugee/527.jpg,16.32691
3495,/Users/thomaslim/data/image_201509_onlyrefugee/10943.jpg,0.9596002
3496,/Users/thomaslim/data/image_201509_onlyrefugee/241.jpg,-0.525104
3497,/Users/thomaslim/data/image_201509_onlyrefugee/9389.jpg,1.5730581
3498,/Users/thomaslim/data/image_201509_onlyrefugee/1919.jpg,4.8055677
3499,/Users/thomaslim/data/image_201509_onlyrefugee/8083.jpg,-1.3397925
3500,/Users/thomaslim/data/image_201509_onlyrefugee/533.jpg,-1.5769491
3501,/Users/thomaslim/data/image_201509_onlyrefugee/9174.jpg,0.68145365
3502,/Users/thomaslim/data/image_201509_onlyrefugee/6247.jpg,1.7802544
3503,/Users/thomaslim/data/image_201509_onlyrefugee/10566.jpg,4.134799
3504,/Users/thomaslim/data/image_201509_onlyrefugee/2021.jpg,0.28179264
3505,/Users/thomaslim/data/image_201509_onlyrefugee/5028.jpg,0.13951904
3506,/Users/thomaslim/data/image_201509_onlyrefugee/10200.jpg,7.284797
3507,/Users/thomaslim/data/image_201509_onlyrefugee/3459.jpg,-0.46735966
3508,/Users/thomaslim/data/image_201509_onlyrefugee/4336.jpg,5.7792664
3509,/Users/thomaslim/data/image_201509_onlyrefugee/9612.jpg,0.85586786
3510,/Users/thomaslim/data/image_201509_onlyrefugee/6521.jpg,-0.5363796
3511,/Users/thomaslim/data/image_201509_onlyrefugee/9606.jpg,-0.1878367
3512,/Users/thomaslim/data/image_201509_onlyrefugee/10214.jpg,1.557123
3513,/Users/thomaslim/data/image_201509_onlyrefugee/2753.jpg,-1.537292
3514,/Users/thomaslim/data/image_201509_onlyrefugee/4322.jpg,-1.9043386
3515,/Users/thomaslim/data/image_201509_onlyrefugee/4444.jpg,0.81714535
3516,/Users/thomaslim/data/image_201509_onlyrefugee/5982.jpg,-0.46145302
3517,/Users/thomaslim/data/image_201509_onlyrefugee/10572.jpg,1.664079
3518,/Users/thomaslim/data/image_201509_onlyrefugee/2035.jpg,-3.5521288
3519,/Users/thomaslim/data/image_201509_onlyrefugee/6253.jpg,2.3574343
3520,/Users/thomaslim/data/image_201509_onlyrefugee/3303.jpg,2.2094493
3521,/Users/thomaslim/data/image_201509_onlyrefugee/9148.jpg,-0.11085838
3522,/Users/thomaslim/data/image_201509_onlyrefugee/1514.jpg,-3.8204172
3523,/Users/thomaslim/data/image_201509_onlyrefugee/7165.jpg,13.975326
3524,/Users/thomaslim/data/image_201509_onlyrefugee/7603.jpg,0.6569616
3525,/Users/thomaslim/data/image_201509_onlyrefugee/8530.jpg,-3.5278275
3526,/Users/thomaslim/data/image_201509_onlyrefugee/5014.jpg,-178.53879
3527,/Users/thomaslim/data/image_201509_onlyrefugee/3465.jpg,0.6400051
3528,/Users/thomaslim/data/image_201509_onlyrefugee/10228.jpg,-6.557053
3529,/Users/thomaslim/data/image_201509_onlyrefugee/11136.jpg,2.8768952
3530,/Users/thomaslim/data/image_201509_onlyrefugee/8524.jpg,-9.26083
3531,/Users/thomaslim/data/image_201509_onlyrefugee/6509.jpg,4.047255
3532,/Users/thomaslim/data/image_201509_onlyrefugee/1500.jpg,-0.99590045
3533,/Users/thomaslim/data/image_201509_onlyrefugee/2009.jpg,-0.71533585
3534,/Users/thomaslim/data/image_201509_onlyrefugee/5766.jpg,0.47816974
3535,/Users/thomaslim/data/image_201509_onlyrefugee/2948.jpg,0.5648043
3536,/Users/thomaslim/data/image_201509_onlyrefugee/1299.jpg,5.2757707
3537,/Users/thomaslim/data/image_201509_onlyrefugee/7830.jpg,0.19886646
3538,/Users/thomaslim/data/image_201509_onlyrefugee/4487.jpg,-0.9161877
3539,/Users/thomaslim/data/image_201509_onlyrefugee/8295.jpg,-2.3451724
3540,/Users/thomaslim/data/image_201509_onlyrefugee/5969.jpg,-5.315568
3541,/Users/thomaslim/data/image_201509_onlyrefugee/2960.jpg,-0.77058995
3542,/Users/thomaslim/data/image_201509_onlyrefugee/9835.jpg,0.23890579
3543,/Users/thomaslim/data/image_201509_onlyrefugee/2974.jpg,1.916754
3544,/Users/thomaslim/data/image_201509_onlyrefugee/2975.jpg,-0.29953122
3545,/Users/thomaslim/data/image_201509_onlyrefugee/10598.jpg,-7.612261
3546,/Users/thomaslim/data/image_201509_onlyrefugee/7819.jpg,-9.000821
3547,/Users/thomaslim/data/image_201509_onlyrefugee/2961.jpg,0.97938883
3548,/Users/thomaslim/data/image_201509_onlyrefugee/7831.jpg,-0.0662995
3549,/Users/thomaslim/data/image_201509_onlyrefugee/1298.jpg,0.48346096
3550,/Users/thomaslim/data/image_201509_onlyrefugee/2791.jpg,1.4733336
3551,/Users/thomaslim/data/image_201509_onlyrefugee/4486.jpg,-0.3817823
3552,/Users/thomaslim/data/image_201509_onlyrefugee/5798.jpg,1.7500734
3553,/Users/thomaslim/data/image_201509_onlyrefugee/6291.jpg,-1.5734651
3554,/Users/thomaslim/data/image_201509_onlyrefugee/5954.jpg,3.782425
3555,/Users/thomaslim/data/image_201509_onlyrefugee/4492.jpg,0.8185532
3556,/Users/thomaslim/data/image_201509_onlyrefugee/7825.jpg,0.3703398
3557,/Users/thomaslim/data/image_201509_onlyrefugee/6508.jpg,0.5245379
3558,/Users/thomaslim/data/image_201509_onlyrefugee/1267.jpg,3.7666144
3559,/Users/thomaslim/data/image_201509_onlyrefugee/8525.jpg,-4.397288
3560,/Users/thomaslim/data/image_201509_onlyrefugee/7616.jpg,0.7593644
3561,/Users/thomaslim/data/image_201509_onlyrefugee/10229.jpg,-2.9076772
3562,/Users/thomaslim/data/image_201509_onlyrefugee/3316.jpg,21.430782
3563,/Users/thomaslim/data/image_201509_onlyrefugee/8243.jpg,-1.9697039
3564,/Users/thomaslim/data/image_201509_onlyrefugee/1501.jpg,1.5941973
3565,/Users/thomaslim/data/image_201509_onlyrefugee/3302.jpg,0.72437364
3566,/Users/thomaslim/data/image_201509_onlyrefugee/11123.jpg,1.1016402
3567,/Users/thomaslim/data/image_201509_onlyrefugee/5015.jpg,-2.0170045
3568,/Users/thomaslim/data/image_201509_onlyrefugee/1273.jpg,2.3462572
3569,/Users/thomaslim/data/image_201509_onlyrefugee/7602.jpg,0.015772909
3570,/Users/thomaslim/data/image_201509_onlyrefugee/2752.jpg,-0.058876544
3571,/Users/thomaslim/data/image_201509_onlyrefugee/9607.jpg,-0.5786857
3572,/Users/thomaslim/data/image_201509_onlyrefugee/8519.jpg,-2.2762182
3573,/Users/thomaslim/data/image_201509_onlyrefugee/9161.jpg,-3.516269
3574,/Users/thomaslim/data/image_201509_onlyrefugee/10573.jpg,0.22550917
3575,/Users/thomaslim/data/image_201509_onlyrefugee/5983.jpg,2.8029592
3576,/Users/thomaslim/data/image_201509_onlyrefugee/2020.jpg,2.9752274
3577,/Users/thomaslim/data/image_201509_onlyrefugee/10567.jpg,-1.8457191
3578,/Users/thomaslim/data/image_201509_onlyrefugee/7158.jpg,0.879278
3579,/Users/thomaslim/data/image_201509_onlyrefugee/1529.jpg,-0.20270696
3580,/Users/thomaslim/data/image_201509_onlyrefugee/9175.jpg,-0.39000458
3581,/Users/thomaslim/data/image_201509_onlyrefugee/3458.jpg,-2.4828532
3582,/Users/thomaslim/data/image_201509_onlyrefugee/2746.jpg,1.4292374
3583,/Users/thomaslim/data/image_201509_onlyrefugee/5029.jpg,-5.178793
3584,/Users/thomaslim/data/image_201509_onlyrefugee/10956.jpg,-0.10344064
3585,/Users/thomaslim/data/image_201509_onlyrefugee/532.jpg,0.26506704
3586,/Users/thomaslim/data/image_201509_onlyrefugee/6911.jpg,-0.6111839
3587,/Users/thomaslim/data/image_201509_onlyrefugee/8928.jpg,-1.7226942
3588,/Users/thomaslim/data/image_201509_onlyrefugee/6905.jpg,-0.6933157
3589,/Users/thomaslim/data/image_201509_onlyrefugee/8096.jpg,-1.383765
3590,/Users/thomaslim/data/image_201509_onlyrefugee/4874.jpg,1.1291603
3591,/Users/thomaslim/data/image_201509_onlyrefugee/10942.jpg,-0.42488664
3592,/Users/thomaslim/data/image_201509_onlyrefugee/6093.jpg,4.6173615
3593,/Users/thomaslim/data/image_201509_onlyrefugee/268.jpg,-1.9718654
3594,/Users/thomaslim/data/image_201509_onlyrefugee/2593.jpg,0.70067936
3595,/Users/thomaslim/data/image_201509_onlyrefugee/8900.jpg,-2.5460353
3596,/Users/thomaslim/data/image_201509_onlyrefugee/6939.jpg,2.1570973
3597,/Users/thomaslim/data/image_201509_onlyrefugee/3699.jpg,-6.4883766
3598,/Users/thomaslim/data/image_201509_onlyrefugee/2587.jpg,0.85164416
3599,/Users/thomaslim/data/image_201509_onlyrefugee/4690.jpg,1.5953689
3600,/Users/thomaslim/data/image_201509_onlyrefugee/1930.jpg,6.069583
3601,/Users/thomaslim/data/image_201509_onlyrefugee/297.jpg,14.538872
3602,/Users/thomaslim/data/image_201509_onlyrefugee/1703.jpg,-7.345264
3603,/Users/thomaslim/data/image_201509_onlyrefugee/3114.jpg,5.522879
3604,/Users/thomaslim/data/image_201509_onlyrefugee/3672.jpg,2.428057
3605,/Users/thomaslim/data/image_201509_onlyrefugee/7414.jpg,0.86683625
3606,/Users/thomaslim/data/image_201509_onlyrefugee/8727.jpg,-2.4117434
3607,/Users/thomaslim/data/image_201509_onlyrefugee/7400.jpg,3.100557
3608,/Users/thomaslim/data/image_201509_onlyrefugee/8733.jpg,-2.6737156
3609,/Users/thomaslim/data/image_201509_onlyrefugee/1071.jpg,-6.6545253
3610,/Users/thomaslim/data/image_201509_onlyrefugee/5217.jpg,0.12840953
3611,/Users/thomaslim/data/image_201509_onlyrefugee/3666.jpg,-1.1880932
3612,/Users/thomaslim/data/image_201509_onlyrefugee/3100.jpg,2.5746908
3613,/Users/thomaslim/data/image_201509_onlyrefugee/10759.jpg,0.1905393
3614,/Users/thomaslim/data/image_201509_onlyrefugee/6078.jpg,-1.7832947
3615,/Users/thomaslim/data/image_201509_onlyrefugee/1717.jpg,-0.94255835
3616,/Users/thomaslim/data/image_201509_onlyrefugee/7366.jpg,-1.9305396
3617,/Users/thomaslim/data/image_201509_onlyrefugee/3128.jpg,-1.1542711
3618,/Users/thomaslim/data/image_201509_onlyrefugee/10771.jpg,-1.64392
3619,/Users/thomaslim/data/image_201509_onlyrefugee/2236.jpg,-0.43526512
3620,/Users/thomaslim/data/image_201509_onlyrefugee/1059.jpg,0.18210036
3621,/Users/thomaslim/data/image_201509_onlyrefugee/9405.jpg,-0.21678174
3622,/Users/thomaslim/data/image_201509_onlyrefugee/6736.jpg,-1.1103418
3623,/Users/thomaslim/data/image_201509_onlyrefugee/2550.jpg,-3.6881857
3624,/Users/thomaslim/data/image_201509_onlyrefugee/4121.jpg,3.2848659
3625,/Users/thomaslim/data/image_201509_onlyrefugee/4135.jpg,-1.6002011
3626,/Users/thomaslim/data/image_201509_onlyrefugee/9411.jpg,1.5359933
3627,/Users/thomaslim/data/image_201509_onlyrefugee/6722.jpg,-0.6264945
3628,/Users/thomaslim/data/image_201509_onlyrefugee/9377.jpg,2.2272635
3629,/Users/thomaslim/data/image_201509_onlyrefugee/4653.jpg,-0.4513101
3630,/Users/thomaslim/data/image_201509_onlyrefugee/10765.jpg,1.9084506
3631,/Users/thomaslim/data/image_201509_onlyrefugee/2222.jpg,-0.2805058
3632,/Users/thomaslim/data/image_201509_onlyrefugee/10822.jpg,1.6476762
3633,/Users/thomaslim/data/image_201509_onlyrefugee/8690.jpg,-1.2910876
3634,/Users/thomaslim/data/image_201509_onlyrefugee/8848.jpg,-0.41524583
3635,/Users/thomaslim/data/image_201509_onlyrefugee/10188.jpg,0.7100517
3636,/Users/thomaslim/data/image_201509_onlyrefugee/3909.jpg,-0.7766121
3637,/Users/thomaslim/data/image_201509_onlyrefugee/8684.jpg,2.163722
3638,/Users/thomaslim/data/image_201509_onlyrefugee/10836.jpg,-3.0340633
3639,/Users/thomaslim/data/image_201509_onlyrefugee/1688.jpg,0.55137897
3640,/Users/thomaslim/data/image_201509_onlyrefugee/2381.jpg,-0.5330057
3641,/Users/thomaslim/data/image_201509_onlyrefugee/3921.jpg,-1.0679123
3642,/Users/thomaslim/data/image_201509_onlyrefugee/6859.jpg,1.7664628
3643,/Users/thomaslim/data/image_201509_onlyrefugee/6681.jpg,0.8916771
3644,/Users/thomaslim/data/image_201509_onlyrefugee/8874.jpg,-1.632005
3645,/Users/thomaslim/data/image_201509_onlyrefugee/6695.jpg,3.1988597
3646,/Users/thomaslim/data/image_201509_onlyrefugee/8860.jpg,5.8259006
3647,/Users/thomaslim/data/image_201509_onlyrefugee/3935.jpg,1.3830414
3648,/Users/thomaslim/data/image_201509_onlyrefugee/2395.jpg,-3.2358475
3649,/Users/thomaslim/data/image_201509_onlyrefugee/308.jpg,-4.683598
3650,/Users/thomaslim/data/image_201509_onlyrefugee/1844.jpg,-0.87380725
3651,/Users/thomaslim/data/image_201509_onlyrefugee/7206.jpg,1.7830579
3652,/Users/thomaslim/data/image_201509_onlyrefugee/1677.jpg,-4.934948
3653,/Users/thomaslim/data/image_201509_onlyrefugee/5411.jpg,-70.04484
3654,/Users/thomaslim/data/image_201509_onlyrefugee/10639.jpg,-2.9463642
3655,/Users/thomaslim/data/image_201509_onlyrefugee/3060.jpg,-3.0078075
3656,/Users/thomaslim/data/image_201509_onlyrefugee/3706.jpg,-1.5495701
3657,/Users/thomaslim/data/image_201509_onlyrefugee/2418.jpg,1.2677917
3658,/Users/thomaslim/data/image_201509_onlyrefugee/5377.jpg,-1.3413317
3659,/Users/thomaslim/data/image_201509_onlyrefugee/485.jpg,1.2933009
3660,/Users/thomaslim/data/image_201509_onlyrefugee/9559.jpg,1.8990991
3661,/Users/thomaslim/data/image_201509_onlyrefugee/491.jpg,4.2382736
3662,/Users/thomaslim/data/image_201509_onlyrefugee/3712.jpg,-1.2469583
3663,/Users/thomaslim/data/image_201509_onlyrefugee/5363.jpg,5.2860513
3664,/Users/thomaslim/data/image_201509_onlyrefugee/5405.jpg,1.4074159
3665,/Users/thomaslim/data/image_201509_onlyrefugee/3074.jpg,-6.8548665
3666,/Users/thomaslim/data/image_201509_onlyrefugee/7212.jpg,-0.6233142
3667,/Users/thomaslim/data/image_201509_onlyrefugee/1663.jpg,-1.3898749
3668,/Users/thomaslim/data/image_201509_onlyrefugee/10605.jpg,-4.113175
3669,/Users/thomaslim/data/image_201509_onlyrefugee/1893.jpg,5.3782396
3670,/Users/thomaslim/data/image_201509_onlyrefugee/8109.jpg,3.4599545
3671,/Users/thomaslim/data/image_201509_onlyrefugee/9571.jpg,1.08684
3672,/Users/thomaslim/data/image_201509_onlyrefugee/4055.jpg,-1.5187941
3673,/Users/thomaslim/data/image_201509_onlyrefugee/10163.jpg,1.5331509
3674,/Users/thomaslim/data/image_201509_onlyrefugee/9565.jpg,-0.36748278
3675,/Users/thomaslim/data/image_201509_onlyrefugee/6656.jpg,0.2336236
3676,/Users/thomaslim/data/image_201509_onlyrefugee/1139.jpg,0.77401716
3677,/Users/thomaslim/data/image_201509_onlyrefugee/1887.jpg,0.59481746
3678,/Users/thomaslim/data/image_201509_onlyrefugee/9203.jpg,-0.2047742
3679,/Users/thomaslim/data/image_201509_onlyrefugee/5439.jpg,-7.3693933
3680,/Users/thomaslim/data/image_201509_onlyrefugee/10611.jpg,-0.16532093
3681,/Users/thomaslim/data/image_201509_onlyrefugee/2356.jpg,-1.7784197
3682,/Users/thomaslim/data/image_201509_onlyrefugee/3048.jpg,0.78993005
3683,/Users/thomaslim/data/image_201509_onlyrefugee/8492.jpg,-12.753066
3684,/Users/thomaslim/data/image_201509_onlyrefugee/9798.jpg,2.2624633
3685,/Users/thomaslim/data/image_201509_onlyrefugee/8486.jpg,-7.896911
3686,/Users/thomaslim/data/image_201509_onlyrefugee/2815.jpg,1.6359663
3687,/Users/thomaslim/data/image_201509_onlyrefugee/7945.jpg,1.0573376
3688,/Users/thomaslim/data/image_201509_onlyrefugee/678.jpg,2.2538006
3689,/Users/thomaslim/data/image_201509_onlyrefugee/2183.jpg,0.22323415
3690,/Users/thomaslim/data/image_201509_onlyrefugee/2197.jpg,0.17276901
3691,/Users/thomaslim/data/image_201509_onlyrefugee/3289.jpg,0.61428386
3692,/Users/thomaslim/data/image_201509_onlyrefugee/9997.jpg,1.3258324
3693,/Users/thomaslim/data/image_201509_onlyrefugee/1313.jpg,-2.9045959
3694,/Users/thomaslim/data/image_201509_onlyrefugee/3262.jpg,-5.5604587
3695,/Users/thomaslim/data/image_201509_onlyrefugee/9029.jpg,-170.02925
3696,/Users/thomaslim/data/image_201509_onlyrefugee/1475.jpg,-0.07510424
3697,/Users/thomaslim/data/image_201509_onlyrefugee/8337.jpg,0.0262461
3698,/Users/thomaslim/data/image_201509_onlyrefugee/1461.jpg,-2.7245033
3699,/Users/thomaslim/data/image_201509_onlyrefugee/3276.jpg,3.6225064
